ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KC488PO24N000049","행사","행사","2024 전주문화유산야행","전북특별자치도","전주시 완산구","5211111000","풍남동3가","5211153000","풍남동","451113266075","전북특별자치도 전주시 완산구 태조로 44","55042","다마684576","127.1503219","35.8148407","전주 한옥마을+경기전","2024-05-31","2024-10-04","8夜(야경, 야로, 야사, 야화, 야설, 야식, 야시, 야숙)를 주제로 전주문화유산 및 예술자원을 활용한 야간 프로그램","문화예술공작소","국가유산청+전북특별자치도+전북특별자치도 전주시",,"063-232-9937","www.jeonjunight.com","전주문화유산야행+경기전+한옥마을+객사","2024-11-19","4641000","전북특별자치도 전주시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000050","행사","행사","2024 전주가맥축제","전북특별자치도","전주시 덕진구","5211310500","덕진동1가","5211357000","덕진동","451132266001","전북특별자치도 전주시 덕진구 기린대로 451","54894","다마660600","127.1242659","35.8366636","전주종합경기장","2024-07-25","2024-07-27","전주 현지인들이 인정하는 가맥업소와 함께 공연을 즐기며 당일 생산한 맥주를 마실 수 있는 유일한 축제","전주가맥축제추진위원회","전북특별자치도+전북특별자치도 전주시+(재)전북특별자치도경제통상진흥원+전주가맥축제추진위원회","㈜하이트진로",,"www.gama다.co.kr","전주가맥축제+전주종합경기장+한옥마을+객사","2024-11-19","4641000","전북특별자치도 전주시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000051","행사","행사","2024 전주 얼티밋 뮤직 페스티벌","전북특별자치도","전주시 덕진구","5211310500","덕진동1가","5211357000","덕진동","451132266001","전북특별자치도 전주시 덕진구 기린대로 451","54894","다마660600","127.1242659","35.8366636","전주종합경기장","2024-08-09","2024-08-11","다양한 장르의 음악을 폭넓게 선보이는 대규모 음악 축제","전주문화방송㈜","전북특별자치도+전북특별자치도 전주시",,,"https://www.jumf.co.kr/","전주얼티밋뮤직페스티벌+전주종합경기장+한옥마을+객사+덕진공원","2024-11-19","4641000","전북특별자치도 전주시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000052","행사","행사","제25회 전주국제영화제","전북특별자치도","전주시 완산구","5211111700","고사동","5211151000","중앙동","451114598335","전북특별자치도 전주시 완산구 전주객사4길 74-12","54999","다마678583","127.1437421","35.82088479","영화의거리 외 전주시 일원","2024-05-01","2024-05-10","국내외 대안·독립영화 및 유망한 신진 작가를 발굴, 소개하는 플랫폼으로서의 영화제","전주국제영화제 집행위원회","전주국제영화제 조직위원회","문화체육관광부+전북특별자치도+전주시+영화진흥위원회","063-288-5433","https://www.jeonjufest.kr","전주국제영화제+영화의거리+객사+한옥마을","2024-11-19","4641000","전북특별자치도 전주시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000053","행사","행사","2022 하영올레 걷기 축제","제주특별자치도","서귀포시","5013010600","서홍동","5013058000","서홍동","501303350347","제주특별자치도 서귀포시 중앙로 105","63584","다나124740","126.560218","33.254204","하영올레 코스","2022-03-25","2022-03-27","일자별 코스 걷기+길 위의 이벤트 등","제주특별자치도 서귀포시","제주특별자치도 서귀포시",,"064-760-2655",,,"2024-11-07","6520000","제주특별자치도 서귀포시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000054","행사","행사","제24회 서귀포유채꽃국제걷기대회","제주특별자치도","서귀포시","5013010200","법환동","5013059000","대륜동","501303350224","제주특별자치도 서귀포시 월드컵로 33","63572","다나077732","126.509275","33.246219","제주월드컵경기장일원","2022-03-26","2022-03-27","코로나19로 지친 몸과 마음을 달랠 수 있는 유채꽃 걷기 대회","(사)서귀포시관광협의회","제주특별자치도 서귀포시+(사)한국체육진흥회",,"064-760-3320","https://cafe.daum.net/seogwipo-walking",,"2024-11-07","6520000","제주특별자치도 서귀포시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000055","행사","행사","제39회 제주유채꽃축제","제주특별자치도","서귀포시","5013032024","표선면 가시리","5013032000","표선면","501303349231","제주특별자치도 서귀포시 표선면 녹산로 381-15","63622","다나289882","126.736285","33.383096","온라인 개최","2022-04-08","2022-04-10","가시리 명소탐방+유채꽃 버스킹","제주유채꽃축제조직위원회","제주특별자치도 서귀포시",,"064-760-3942","http://www.seogwipo.go.kr/festivals/uchae/index.htm",,"2024-11-07","6520000","제주특별자치도 서귀포시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000056","행사","행사","제26회 한라산 청정 고사리 축제","제주특별자치도","서귀포시","5013025321","남원읍 남원리","5013025300","남원읍","501303350268","제주특별자치도 서귀포시 남원읍 태위로 695","63621","다나274767","126.720677","33.279896","남원읍 일원 (비대면 개최)","2022-04-23","2022-04-24","세계 7대 자연경관 유네스코 지정 세계자연유산 3관왕에 빛나는 대한민국 관광 일번지 제주를 걷고 보고 만지고 느끼는 축제입니다. 서귀포시 공식 유튜브 채널을 통해 온라인으로 만날 수 있습니다.","남원읍 축제위원회","남원읍사무소",,"064-760-4181","http://www.jejugosari.net/",,"2024-11-07","6520000","제주특별자치도 서귀포시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000057","행사","행사","제11회 서귀포 봄맞이축제","제주특별자치도","서귀포시","5013010100","서귀동","5013052000","정방동","501303350238","제주특별자치도 서귀포시 이중섭로 27-3","63595","다나128731","126.564874","33.24586163","이중섭공원","2022-06-11","2022-06-11","원도심 노지문화 마을산책+진달래꽃 화전놀이 체험 등","서귀포시문화도시센터+서귀포봄맞이축제조직위원회","문화체육관광부+제주특별자치도 서귀포시",,"064-733-2345","http://nojiculture.kr",,"2024-11-07","6520000","제주특별자치도 서귀포시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000058","행사","행사","제1회 성산조개바당축제","제주특별자치도","서귀포시","5013025924","성산읍 고성리","5013025900","성산읍",,,,"다나466961","126.9255097","33.455334","성산읍 내수면 모래갯벌","2022-07-15","2022-07-16","조개잡기 체험+수상레저 체험","성산읍사무소","성산읍사무소",,"064-760-2682","https://www.instagram.com/seongsan_ssf",,"2024-11-07","6520000","제주특별자치도 서귀포시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000059","행사","행사","제3회 서귀포 은갈치축제","제주특별자치도","서귀포시","5013010100","서귀동","5013051000","송산동","501304850891","제주특별자치도 서귀포시 칠십리로72번길 18","63596","다나129724","126.5664732","33.2399956","서귀포항 동부두 일원","2022-09-30","2022-10-02","선상낚시체험+수산물 요리 교실+새벽 경매장 체험","서귀포은갈치축제위원회","서귀포수산업협동조합","제주특별자치도청+수협중앙회","064-733-3501","http://xn--w39ap6a120byyfq5af5t8kbl1x.kr/index.php",,"2024-11-07","6520000","제주특별자치도 서귀포시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000060","행사","행사","진주 남강유등축제","경상남도","진주시","4817010300","강남동","4817051500","천전동","481703332003","경상남도 진주시 강남로 287","52708","라라533882","128.0858237","35.1879324","진주성+진주남강일원","2025-10-03","2025-10-19","진주성+진주남강 유등전시+소망등 달기+추억의 유등띄우기+등만들기체험 등","진주남강유등축제제전위원회","경상남도 진주시청+진주문화예술재단","문화체육관광부+경상남도청+한국관광공사+경상남도교육청+언론기관","055-761-9111","http://www.yudeung.com",,"2025-02-25","B551011","한국관광공사","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000061","행사","행사","2023계룡軍문화축제","충청남도","계룡시","4425033024","신도안면 석계리","4425033000","신도안면",,,,"다바763125","127.2366246","36.3100413","충남 계룡시일원(계룡대 활주로 및 시가지)","2023-10-06","2023-10-10","개막식,전시관, 체험, 공연·경연, 부대행사등","(재)계룡시문화관광재단","충청남도 계룡시","국방부 등","042-840-2623","http://m-festival.org/","군(軍)문화로 통(通)하는 YES 계룡","2023-08-28","5580000","충청남도 계룡시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000062","행사","행사","2023하동세계차엑스포","경상남도","하동군","4885033000","적량면","4885033000","적량면","488503344002","경상남도 하동군 적량면 공설운동장로 207 일원+경상남도 하동군 화개면 쌍계로 571-25","52333","라라253743","127.7769441","35.0831993","경상남도 하동군 적량면 하동스포츠파크+하동군 화개면 하동야생차문화축제장","2023-05-04","2023-06-03","전시+교역+이벤트+체험+교육+여가+관광(다원+다실 등)","(재)하동세계차엑스포조직위원회","경상남도청+경상남도 하동군청","문화체육관광부+중소벤처기업부+농촌진흥청+한국관광공사+대한무역투자진흥공사+중소벤처기업진흥공단","055-880-7023","https://www.hadongt.co.kr/",,"2024-11-14","5440000","경상남도 하동군","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000063","행사","행사","2023년 스물세번째 토지문학제","경상남도","하동군","4885032034","악양면 평사리","4885032000","악양면","488504832495","경상남도 하동군 악양면 평사리길 66-7","52307","라라171845","127.688432","35.1559127","경상남도 하동군 악양면 최참판댁","2023-05-05","2023-05-07","문학제+교육+체험+경연+대회+토론","토지문학제운영위원회","토지문학제운영위원회","경상남도 하동군청","055-882-2675","https://www.hadong.go.kr/02641/02652/02816.web",,"2024-11-14","5440000","경상남도 하동군","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000064","행사","행사","제9회 하동북천꽃양귀비축제","경상남도","하동군","4885039023","북천면 직전리","4885039000","북천면","488502332001","경상남도 하동군 북천면 경서대로 2446-6","52318","라라358798","127.8930826","35.1134116","경상남도 하동군 북천면 직전리 꽃단지 일원","2023-05-19","2023-05-22","꽃축제+전시+대회+공연","하동북천코스모스메밀꽃 영농조합법인","하동북천코스모스메밀꽃 영농조합법인",,"055-884-2416","https://www.hadong.go.kr/02641/02652/02810.web",,"2024-11-14","5440000","경상남도 하동군","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000065","행사","행사","제7회 하동섬진강문화재첩축제","경상남도","하동군","4885025022","하동읍 광평리","4885025000","하동읍","488502000027","경상남도 하동군 하동읍 섬진강대로 2107-8","52332","라라221742","127.7433285","35.0633731","경상남도 하동읍 송림공원 및 섬진강변 일원","2023-08-04","2023-08-06","먹거리축제+체험+공연+대회+판매","(사)하동섬진강문화재첩축제추진위원회","(사)하동섬진강문화재첩축제추진위원회",,"055-880-2450","https://www.hadong.go.kr/02641/02652/02812.web",,"2024-11-14","5440000","경상남도 하동군","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000066","행사","행사","제10회 술상전어축제","경상남도","하동군","4885037030","진교면 술상리","4885037000","진교면","488504832287","경상남도 하동군 진교면 술상길 195","52349","라라384661","127.9212971","34.9891766","경상남도 하동군 진교면 술상항 일원","2023-08-11","2023-08-13","먹거리축제+판매+공연+체험","진교면 술상어촌계","진교면 술상어촌계","경상남도+경상남도 하동군청+하동군 수협","055-884-3656","https://www.hadong.go.kr/02641/02652/02813.web",,"2024-11-14","5440000","경상남도 하동군","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000067","행사","행사","제7회 하동북천코스모스메밀꽃축제","경상남도","하동군","4885039023","북천면 직전리","4885039000","북천면","488502332001","경상남도 하동군 북천면 경서대로 2446-6","52318","라라358798","127.8930826","35.1134116","경상남도 하동군 북천면 직전리 꽃단지 일원","2023-09-27","2023-10-09","꽃축제+전시+공연+판매","하동북천코스모스메밀꽃 영농조합법인","하동북천코스모스메밀꽃 영농조합법인",,"055-884-7416","https://www.hadong.go.kr/02641/02652/02814.web",,"2024-11-14","5440000","경상남도 하동군","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
